optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
maes,stagnation_restart,bbob_f006_i03_d02,2,173456.53437371895,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f006_i04_d02,2,217.89243923423572,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f006_i05_d02,2,118766.39245830041,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f006_i71_d02,2,62102.90428534482,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f006_i72_d02,2,50.22619071510451,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f006_i73_d02,2,-10.779546920189395,30001,1,0.71875,30,2
maes,stagnation_restart,bbob_f006_i74_d02,2,617.3787692973204,30001,1,0.6875,30,2
maes,stagnation_restart,bbob_f006_i75_d02,2,7278.208555066427,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f006_i76_d02,2,65159.93864783435,30001,1,0.6875,30,2
maes,stagnation_restart,bbob_f006_i77_d02,2,1002.6163169275239,30001,1,0.671875,30,2
maes,stagnation_restart,bbob_f006_i78_d02,2,95460.2222354439,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f006_i79_d02,2,625.2656359636994,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f006_i80_d02,2,inf,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f007_i01_d02,2,92.94000010195121,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f007_i02_d02,2,38.14208988701446,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f007_i03_d02,2,3.9480726356011946,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f007_i04_d02,2,172.52616771416268,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f007_i05_d02,2,2592.518500884944,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f007_i71_d02,2,-998.9186242344834,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f007_i72_d02,2,240.8835449592115,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f007_i73_d02,2,-164.74944902161712,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f007_i74_d02,2,306.57125715268035,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f007_i75_d02,2,-333.24810152466654,30001,1,0.59375,30,2
maes,stagnation_restart,bbob_f007_i76_d02,2,70.9533962322453,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f007_i77_d02,2,311.4551703321019,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f007_i78_d02,2,63.6966770635229,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f007_i79_d02,2,704.8991322704567,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f007_i80_d02,2,1102.025045520222,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f008_i01_d02,2,149.22462303769333,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f008_i02_d02,2,-677.342160332099,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f008_i03_d02,2,544.1909565629003,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f008_i04_d02,2,-31.535244842116853,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f008_i05_d02,2,3942.064999542306,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f008_i71_d02,2,1561.7624642635549,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f008_i72_d02,2,65882.094115841,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f008_i73_d02,2,-21.427324138626645,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f008_i74_d02,2,32.78540708559459,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f008_i75_d02,2,-39.7469815744476,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f008_i76_d02,2,1019.8300977010852,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f008_i77_d02,2,-671.0793068201958,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f008_i78_d02,2,1007.6527507306998,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f008_i79_d02,2,1720.4175504674013,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f008_i80_d02,2,20.697084424636905,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f009_i01_d02,2,26235.67084085604,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f009_i02_d02,2,105093.32616409191,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f009_i03_d02,2,276.02527637165224,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f009_i04_d02,2,-71.54852914382542,30001,1,0.609375,30,2
