optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
cmaes,stagnation_restart,bbob_f016_i04_d02,2,-516.2967930691993,6001,1,0.15781939,30,2
cmaes,stagnation_restart,bbob_f016_i05_d02,2,-15.376240579180703,6001,1,0.15608142,30,2
cmaes,stagnation_restart,bbob_f016_i71_d02,2,69.22066465356292,6001,1,0.15776328,30,2
cmaes,stagnation_restart,bbob_f016_i72_d02,2,-126.34365991376296,6001,1,0.15504629,30,2
cmaes,stagnation_restart,bbob_f016_i73_d02,2,inf,6001,1,0.16111476,30,2
cmaes,stagnation_restart,bbob_f016_i74_d02,2,75.2626312784121,6001,1,0.15756914,30,2
cmaes,stagnation_restart,bbob_f016_i75_d02,2,-42.0951133892889,6001,1,0.15875137,30,2
cmaes,stagnation_restart,bbob_f016_i76_d02,2,-137.08895798420895,6001,1,0.15790485,30,2
cmaes,stagnation_restart,bbob_f016_i77_d02,2,120.38087879902231,6001,1,0.15762188,30,2
cmaes,stagnation_restart,bbob_f016_i78_d02,2,87.47977674423319,6001,1,0.15969041,30,2
cmaes,stagnation_restart,bbob_f016_i79_d02,2,115.8204222199692,6001,1,0.16232429,30,2
cmaes,stagnation_restart,bbob_f016_i80_d02,2,-534.7245919201775,6001,1,0.15552315,30,2
cmaes,stagnation_restart,bbob_f017_i01_d02,2,-2.8926416794233276,6001,1,0.16041301,30,2
cmaes,stagnation_restart,bbob_f017_i02_d02,2,19.142025522584653,6001,1,0.15525012,30,2
cmaes,stagnation_restart,bbob_f017_i03_d02,2,292.32229205124884,6001,1,0.15393569,30,2
cmaes,stagnation_restart,bbob_f017_i04_d02,2,44.973217053905145,6001,1,0.1522074,30,2
cmaes,stagnation_restart,bbob_f017_i05_d02,2,-147.62571500598187,6001,1,0.15286598,30,2
cmaes,stagnation_restart,bbob_f017_i71_d02,2,482.3544807282149,6001,1,0.15494753,30,2
cmaes,stagnation_restart,bbob_f017_i72_d02,2,-32.26120325404495,6001,1,0.15473562,30,2
cmaes,stagnation_restart,bbob_f017_i73_d02,2,67.3030858912309,6001,1,0.15275339,30,2
cmaes,stagnation_restart,bbob_f017_i74_d02,2,45.32520076079858,6001,1,0.15117642,30,2
cmaes,stagnation_restart,bbob_f017_i75_d02,2,371.25192850747163,6001,1,0.14901214,30,2
cmaes,stagnation_restart,bbob_f017_i76_d02,2,51.38655408408263,6001,1,0.14983068,30,2
cmaes,stagnation_restart,bbob_f017_i77_d02,2,-331.25931029741093,6001,1,0.15216907,30,2
cmaes,stagnation_restart,bbob_f017_i78_d02,2,100.5783232871366,6001,1,0.15176863,30,2
cmaes,stagnation_restart,bbob_f017_i79_d02,2,744.0495416274097,6001,1,0.15267641,30,2
cmaes,stagnation_restart,bbob_f017_i80_d02,2,44.98462698464314,6001,1,0.15213738,30,2
cmaes,stagnation_restart,bbob_f018_i01_d02,2,-16.696855932476893,6001,1,0.15144815,30,2
cmaes,stagnation_restart,bbob_f018_i02_d02,2,21.24016011063227,6001,1,0.1521281,30,2
cmaes,stagnation_restart,bbob_f018_i03_d02,2,371.07887712024524,6001,1,0.14989665,30,2
cmaes,stagnation_restart,bbob_f018_i04_d02,2,39.02913041872691,6001,1,0.15818818,30,2
cmaes,stagnation_restart,bbob_f018_i05_d02,2,346.9952424439073,6001,1,0.15765115,30,2
cmaes,stagnation_restart,bbob_f018_i71_d02,2,588.0144334030778,6001,1,0.15547006,30,2
cmaes,stagnation_restart,bbob_f018_i72_d02,2,107.48615725072332,6001,1,0.15815851,30,2
cmaes,stagnation_restart,bbob_f018_i73_d02,2,263.7570562063952,6001,1,0.15028738,30,2
cmaes,stagnation_restart,bbob_f018_i74_d02,2,38.13045322567089,6001,1,0.15103048,30,2
cmaes,stagnation_restart,bbob_f018_i75_d02,2,368.13828324032755,6001,1,0.15282856,30,2
cmaes,stagnation_restart,bbob_f018_i76_d02,2,54.64541662226573,6001,1,0.1527947,30,2
cmaes,stagnation_restart,bbob_f018_i77_d02,2,-257.82504544115244,6001,1,0.15506951,30,2
cmaes,stagnation_restart,bbob_f018_i78_d02,2,103.33907939249082,6001,1,0.1528322,30,2
